HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
DYNC2I1	HGNC:21862	4.3207e-12	0.665	0.670874849565633	30.0	2.798112838	0.27566527	0.823164967	False	True
TRPV6	HGNC:14006	6.1719e-07	0.666	0.822790021519535	NA	4.214500827	0.347170893	0.678040956	False	True
COG5	HGNC:14857	9.7667e-20	0.965	0.135271175579731	NA	0.142877838	0.39986483	1.100983988	True	True
PDHA1	HGNC:8806	0.98842	0.266	NA	3.0	NA	0.61747939	NA	True	True
FRMD7	HGNC:8079	0.72983	0.419	NA	3.0	NA	0.344855215	NA	True	False
XIST	HGNC:12810	NA	NA	NA	3.0	NA	NA	NA	False	False
IRF8	HGNC:5358	0.94807	0.344	0.938905984084079	NA	3.048501015	0.440827893	0.219621318	False	False
XRCC6	HGNC:4055	0.99904	0.218	0.940730763005745	NA	NA	0.45901081	0.132448328	False	False
ASRGL1	HGNC:16448	2.7632e-05	1.391	0.0785565785960433	NA	3.4278242760000004	0.41832457	1.486077825	False	True
SRSF7	HGNC:10789	0.98203	0.299	0.9723901740705	NA	1.169930147	0.560740129	0.085552586	False	False
ACADS	HGNC:90	2.8026e-06	0.95	0.256464809576708	NA	4.044513247	0.494687237	1.017878802	True	False
GPC3	HGNC:4451	0.9982	0.162	NA	3.0	NA	0.4368089	NA	False	True
SAE1	HGNC:30660	0.9876	0.269	0.87720056360303	NA	0.8655702569	0.467219302	0.144795332	False	False
POU2F2	HGNC:9213	0.99884	0.197	0.822375283670827	NA	4.384354887	0.478223635	NA	False	False
CYRIB	HGNC:25216	0.97612	0.31	0.968355358197858	NA	3.859786908	0.70364616	NA	False	False
MRTFB	HGNC:29819	0.99999	0.17	0.966175832709235	NA	NA	NA	0.10481333	False	False
NYX	HGNC:8082	0.12961	1.131	NA	3.0	NA	0.335705904	NA	False	True
SURF1	HGNC:11474	1.5883e-13	1.724	0.429262460295267	30.0	NA	0.343958423	2.584192048	True	True
PET100	HGNC:40038	0.00035883	1.823	0.207240510315443	NA	3.006276825	0.359555056	2.214788009	True	True
ATN1	HGNC:3033	0.99992	0.194	0.966680715413062	NA	3.800972013	0.479883858	0.313997283	False	False
HSF2	HGNC:5225	0.97536	0.315	0.944804769394953	NA	1.413280931	0.447320076	0.238543005	False	False
AMACR	HGNC:451	0.027363	0.747	0.394110784480938	NA	2.623287594	0.419721289	0.614972176	False	True
SERAC1	HGNC:21061	3.9339e-06	0.626	0.686848790376107	30.0	3.772976952	NA	NA	True	True
TMEM126B	HGNC:30883	0.00018551	1.635	0.30491158653824	NA	2.689997904	0.314316942	2.635970514	False	True
MUSK	HGNC:7525	4.2474e-08	0.698	0.176372098774509	NA	2.339667716	0.534827878	0.593296056	True	False
PPP1R12A	HGNC:7618	1.0	0.13	0.976458624074797	NA	2.894180015	0.487526656	0.06829418	False	True
CAMSAP2	HGNC:29188	0.99999	0.203	0.963337263431708	NA	3.2820070360000004	0.378459848	0.103179732	False	False
MRTFA	HGNC:14334	0.99768	0.259	0.847088074266686	NA	NA	0.359158473	0.185614158	False	False
WRN	HGNC:12791	2.6432e-34	0.945	0.794242310674271	30.0	2.7308209160000003	0.29348008	0.983705625	True	True
IVD	HGNC:6186	1.5329e-14	1.35	0.180099599214685	NA	2.417913265	NA	1.359022155	True	True
RAG2	HGNC:9832	0.020287	0.792	0.235299412330673	30.0	2.0257097440000003	NA	0.902043443	False	True
ETV5	HGNC:3494	0.99999	0.092	0.994806898591532	NA	3.847113785	0.432430783	0.026308505	False	False
AKR1D1	HGNC:388	1.7175e-07	1.127	0.199880751870673	NA	2.651917442	0.428387141	1.086372677	False	True
TRIM71	HGNC:32669	0.99969	0.172	0.985830294679697	NA	2.219186327	0.528577972	0.027943389	False	False
RBM15B	HGNC:24303	0.99557	0.253	0.556076999918323	NA	3.80616618	NA	NA	False	False
ACAP2	HGNC:16469	0.92325	0.324	0.975436922688193	NA	2.861605852	0.579258083	0.172200822	False	False
FYCO1	HGNC:14673	5.4118e-27	0.911	0.633099275893277	30.0	4.398711944	0.266035942	0.807813749	True	True
SNRPB	HGNC:11153	0.70858	0.494	0.939036896636496	NA	3.55290022	0.689829171	0.219675914	False	True
INTS6	HGNC:14879	1.0	0.136	0.983320300714168	NA	1.723050757	0.549316014	0.04903541	False	False
PEX12	HGNC:8854	9.4838e-16	1.847	0.124532182917641	NA	0.9871397821	NA	1.79390066	True	True
ELAC2	HGNC:14198	1.7245e-20	1.046	0.496401038213027	NA	0.0132221925	0.384096723	1.072889951	True	True
RSPH3	HGNC:21054	9.8725e-08	0.933	0.342259288303994	NA	3.2235152030000003	0.311101738	0.627507484	False	True
SPG21	HGNC:20373	0.00066076	0.834	0.325142565420498	30.0	1.206872729	0.537486228	0.864301216	True	False
CTBP1	HGNC:2494	0.98442	0.278	0.849255106549569	NA	4.16410052	0.58862504	0.10017597	False	True
SNX1	HGNC:11172	0.93179	0.344	0.876722305589692	NA	4.11190221	0.457000093	0.347484483	False	False
ILF2	HGNC:6037	0.9965	0.247	0.747090023977822	NA	3.112759119	0.681419774	0.141320071	False	False
TMEM38B	HGNC:25535	0.019501	0.798	0.326189957430349	NA	1.9363333	0.336297083	0.498918709	True	False
CUL7	HGNC:21024	2.5915999999999996e-21	0.731	0.351170903332672	NA	3.022190817	0.345191619	0.607828262	True	True
SNRPN	HGNC:11164	0.043181	0.834	0.134102146167332	0.0	2.146084108	0.658919057	0.401418332	False	True
SCAF11	HGNC:10784	1.0	0.193	0.97756043749701	NA	2.195594236	0.257491617	0.247723661	False	False
BAG6	HGNC:13919	1.0	0.174	0.888948741635717	NA	2.611213252	0.455482732	NA	False	False
FTSJ1	HGNC:13254	0.99254	0.204	NA	2.0	NA	0.46357547	NA	False	True
AGXT	HGNC:341	1.2332e-07	1.028	0.858018522286181	30.0	5.0107518660000006	0.372574223	1.054868747	False	True
TAT	HGNC:11573	0.0068998	0.613	0.558520815947924	NA	2.890015875	0.405059651	0.476236123	False	True
EYA3	HGNC:3521	0.99702	0.264	0.964405619775435	NA	3.589627403	0.442897817	0.299710948	False	False
TBC1D23	HGNC:25622	1.782e-05	0.601	0.433831348621714	NA	1.220046343	0.498310214	0.519914002	True	True
MVK	HGNC:7530	0.16679	0.545	0.717565943356017	NA	3.093547654	0.356127261	0.577988566	False	True
AFF3	HGNC:6473	0.99996	0.221	0.562865676030149	NA	1.961167394	NA	NA	False	False
FOXE3	HGNC:3808	0.18135	1.613	0.611321744573742	0.0	2.9577027680000003	0.421240313	NA	False	True
LAMB1	HGNC:6486	5.0687e-22	0.64	0.933208238599046	NA	1.6388824519999998	0.411287795	0.674728697	True	True
MTMR4	HGNC:7452	0.99959	0.25	0.984218485107026	NA	2.676428676	0.461879644	NA	False	False
PPP4R2	HGNC:18296	0.99835	0.16	0.909786263893992	NA	1.592177866	0.399866397	0.240721188	False	False
PTH1R	HGNC:9608	0.57253	0.411	0.941993100042079	NA	5.18196054	0.4631095	0.32153142	False	True
IL11RA	HGNC:5967	6.288199999999999e-21	1.538	0.498432859128508	NA	1.168098998	0.304738622	1.601379539	False	True
REST	HGNC:9966	0.99186	0.286	0.82166539249296	NA	3.329044312	NA	0.242889413	False	True
EIF2S3	HGNC:3267	0.96388	0.322	NA	NA	NA	0.683021011	NA	False	True
TAPT1	HGNC:26887	0.032078	0.564	0.841565306950273	NA	2.173324397	0.536254409	0.298643657	False	True
EVI5L	HGNC:30464	0.99985	0.214	0.763879850014818	NA	4.124707262	0.505856231	0.114765304	False	False
FZD6	HGNC:4044	2.0034e-12	1.079	0.473443672314862	NA	2.9579307010000004	0.388914741	0.805071928	False	True
MTRR	HGNC:7473	2.1794e-14	0.983	0.809966620632125	30.0	2.04222857	0.287883835	0.91249487	False	True
PBRM1	HGNC:30064	1.0	0.129	0.983334426575835	NA	-0.2701563598	0.575458441	0.041046043	False	False
HLF	HGNC:4977	0.95215	0.313	0.977603732770704	NA	2.631077544	0.542068485	0.163916895	False	False
COL6A3	HGNC:2213	1.8131000000000002e-20	0.562	0.939976905581768	NA	5.518144147999999	0.347637869	0.497909979	True	True
MYO5B	HGNC:7603	3.3805e-23	0.688	0.865969349428325	30.0	1.433193182	0.450812232	0.605810683	False	True
ADPRS	HGNC:21304	0.00057514	1.033	0.216259432304876	NA	3.099763193	0.451567483	1.051212996	False	True
MED13L	HGNC:22962	1.0	0.064	0.999232385641794	NA	2.978398566	0.437396763	0.02796833	True	True
KCNN2	HGNC:6291	0.99099	0.274	0.909493577773244	NA	-0.4067399439999999	0.645161726	NA	False	False
POU4F1	HGNC:9218	0.88762	0.421	0.980008612294923	NA	1.572103596	0.598967636	0.0	False	True
SYMPK	HGNC:22935	1.0	0.179	0.93411190313542	NA	NA	0.576326846	0.196164506	False	False
HOMER3	HGNC:17514	0.95363	0.341	0.60347582716557	NA	3.767863248	0.404556631	0.273298112	False	False
PSMA6	HGNC:9535	0.98619	0.231	0.778872943265055	NA	2.008012661	0.725374238	0.0	False	False
MICAL3	HGNC:24694	0.99499	0.281	0.866912892607738	NA	3.541535076	0.451320391	0.369473059	False	False
DEGS1	HGNC:13709	0.13877	0.779	0.498319319298824	NA	4.188429309	0.493757076	0.817802785	True	True
EFNA5	HGNC:3225	0.96051	0.296	0.977520409719733	NA	1.729260915	0.557289245	0.092909396	False	False
KCNQ2	HGNC:6296	0.99998	0.158	0.950227298261458	3.0	6.288378968	0.598088729	0.088631121	True	True
MEN1	HGNC:7010	0.99971	0.171	0.763668561794384	3.0	1.82312563	0.63694568	NA	True	True
CFAP418	HGNC:27232	2.3711e-05	1.423	0.125836092158585	30.0	3.028439502	0.327660706	1.476754964	False	True
CALCRL	HGNC:16709	0.9853	0.298	0.605702620187608	NA	2.8539166860000003	0.459531598	0.242409835	False	False
IL10RB	HGNC:5965	2.5103e-06	1.115	0.270443672324181	NA	2.809965957	0.297051549	0.899601501	True	False
HSPA9	HGNC:5244	0.96852	0.319	0.805322154214091	NA	1.806699674	0.608759887	0.266699161	False	False
FRYL	HGNC:29127	0.99727	0.272	0.880361386048097	NA	2.279060693	0.467788401	0.197614091	False	False
ABCE1	HGNC:69	0.9738	0.314	0.985217108416244	NA	2.200970349	0.691445954	0.193401067	False	False
COG7	HGNC:18622	2.5926e-07	0.661	0.505865874189354	30.0	2.940824252	0.416755286	0.591746592	False	True
GJB2	HGNC:4284	6.562e-16	1.984	0.337103589360452	40.0	2.771057145	0.594006693	5.317995296	True	True
LMOD2	HGNC:6648	0.00055222	0.857	0.51017506452899	NA	2.713858865	0.412953817	0.538048007	False	True
MAP3K2	HGNC:6854	0.99999	0.091	0.659876883314589	NA	4.07191696	0.536064492	NA	False	False
EDA	HGNC:3157	0.97391	0.266	NA	3.0	NA	0.482732973	NA	True	True
PLAG1	HGNC:9045	0.99532	0.188	0.904471232467651	NA	3.031149148	0.458792765	0.038120115	False	True
STS	HGNC:11425	0.80886	0.442	NA	3.0	NA	0.394911162	NA	False	True
COX7B	HGNC:2291	0.67459	0.815	NA	NA	NA	NA	NA	False	True
PEX6	HGNC:8859	6.253e-06	0.648	0.214452313628595	NA	1.052594771	0.332950201	1.033692321	False	True
ZNF827	HGNC:27193	0.99965	0.234	0.989737826345016	NA	3.422601517	0.440731846	0.12536137	False	False
ADAM9	HGNC:216	0.029431	0.417	0.682649005631189	30.0	1.852691914	0.397873173	0.30265384	False	True
FREM2	HGNC:25396	3.5958e-11	0.475	0.341721639222999	NA	2.656188517	0.352060196	0.438293278	False	True
DNAJC6	HGNC:15469	0.99986	0.222	0.812143288680884	30.0	3.1424303730000003	0.471465424	0.196361389	False	False
RANBP3	HGNC:9850	0.99997	0.141	0.863027476180415	NA	5.118883154	0.391714176	0.024957815	False	False
KLHL7	HGNC:15646	4.559e-05	0.643	0.893117919807918	NA	2.028791446	0.616442811	0.484692298	True	True
REL	HGNC:9954	0.99836	0.229	0.950800677892434	NA	2.331679439	0.405244199	0.139255838	False	False
UFD1	HGNC:12520	0.99638	0.226	0.619701955001269	NA	NA	0.656947088	0.093241293	False	False
TRAF6	HGNC:12036	0.99739	0.217	0.940299593127143	NA	3.117865208	0.485215852	0.132813254	False	False
SULT4A1	HGNC:14903	0.96563	0.319	0.839485270077399	NA	4.297349175	0.557837124	0.069484016	False	False
SLC45A2	HGNC:16472	1.6634e-06	1.01	0.139409446830859	NA	1.4747149659999998	0.388422426	1.409546418	False	True
RPGR	HGNC:10295	0.99804	0.21	NA	NA	NA	0.249160264	NA	False	True
TET3	HGNC:28313	1.0	0.086	0.851029483279253	NA	1.899582252	0.410399888	0.048087455	False	True
HPSE2	HGNC:18374	0.00015083	0.686	0.522936571658884	30.0	3.359680745	0.513277578	0.698124688	False	True
NGLY1	HGNC:17646	1.5117e-13	0.95	0.775583473048682	30.0	1.297184729	0.378947008	1.004785579	True	True
RAPGEF5	HGNC:16862	0.98099	0.305	0.979350934047372	NA	3.43384705	0.438898821	NA	False	False
C3	HGNC:1318	0.90421	0.305	0.918577984438439	NA	2.668270993	0.403003531	0.250066246	True	False
ZNF687	HGNC:29277	0.97101	0.319	0.571841881543417	NA	2.12556189	0.390193473	0.301817416	False	False
SPTB	HGNC:11274	1.0	0.14	0.969894749112654	NA	4.768663472	0.359747344	NA	True	False
DNAJB2	HGNC:5228	5.444e-05	1.027	0.181410509452081	NA	3.851561803	0.407079117	0.553738541	True	False
PRUNE1	HGNC:13420	0.0091474	0.661	0.217004858049488	NA	NA	0.30558151	0.673668724	True	True
ARIH2	HGNC:690	0.99374	0.283	0.749503763827182	NA	1.43207382	0.600097309	0.192146353	False	False
LRP6	HGNC:6698	0.69664	0.318	0.990611019347051	NA	2.727757518	0.550829896	0.185034601	True	False
DNAI1	HGNC:2954	2.4183e-08	0.725	0.43817453805383	30.0	3.488248177	0.382990567	0.777883746	True	False
USB1	HGNC:25792	0.000687	0.999	0.207534559893092	NA	1.758112705	0.345485324	1.323490427	False	True
GPR179	HGNC:31371	3.2280000000000002e-27	0.819	0.230443721171213	30.0	0.8686604549	NA	NA	False	True
CEP78	HGNC:25740	6.1656e-12	1.018	0.277038689020145	30.0	3.743203589	0.329535197	NA	False	True
RAD54L2	HGNC:29123	1.0	0.076	0.961842858135104	NA	3.540341107	0.466385167	NA	False	False
TM9SF3	HGNC:21529	0.99999	0.09	0.966485808864596	NA	4.564185258999999	0.691483673	0.0	False	False
RXYLT1	HGNC:13530	1.072e-06	0.928	0.271988703317277	NA	NA	0.356032991	1.119851034	False	True
ATF2	HGNC:784	0.99131	0.283	0.87772000325926	NA	2.390150881	0.427022604	0.143436398	False	False
TEK	HGNC:11724	1.0	0.179	0.915833634975663	NA	0.2199357991	0.505610967	0.128553971	False	True
C19orf12	HGNC:25443	0.34416	1.057	0.296718485370604	30.0	3.024918582	0.374604954	1.431434644	False	True
SLC35A2	HGNC:11022	0.71792	0.559	NA	3.0	NA	0.516301588	NA	False	True
HDAC5	HGNC:14068	1.0	0.141	0.878808542739768	NA	2.260408318	0.457308627	NA	False	False
SIN3A	HGNC:19353	1.0	0.07	0.998382249572421	3.0	2.468008597	0.530588509	0.032952451	True	True
UCHL1	HGNC:12513	0.99095	0.212	0.823948566012141	NA	1.901218665	0.516539974	0.075414033	False	False
BEST1	HGNC:12703	1.8214e-12	1.489	0.201353414826562	NA	2.483250682	0.406649929	1.495844063	False	True
KLHDC3	HGNC:20704	0.99908	0.148	0.667866075330112	NA	1.2542824540000002	0.610901882	0.082071375	False	False
SPTBN1	HGNC:11275	1.0	0.088	0.997021148922493	NA	5.645565421000001	0.587755927	0.06325359	False	True
GRB10	HGNC:4564	0.93945	0.335	0.879796391021045	0.0	6.571619365	0.416771658	0.262771676	False	False
WBP11	HGNC:16461	0.99994	0.148	0.992454790341415	NA	2.116461271	0.604244931	0.047892486	False	False
BBS12	HGNC:26648	2.3352e-07	0.963	0.110821637032417	30.0	2.927191859	0.248948854	1.217004352	False	True
SALL4	HGNC:15924	0.99997	0.101	0.996549551415346	3.0	2.357360822	0.355898657	0.114995626	False	True
ARID3A	HGNC:3031	0.99065	0.276	0.820546713979988	NA	8.12642486	0.40720506	NA	False	False
EPHA7	HGNC:3390	1.0	0.128	0.901191050430132	NA	1.722143035	0.579103634	0.103747899	False	False
RBM47	HGNC:30358	0.98493	0.292	0.940196454622838	NA	4.048716325	0.567880473	0.204414056	False	False
GAA	HGNC:4065	2.8174e-18	0.981	0.634247792655753	30.0	3.393843212	0.367576951	1.350562354	True	True
TNPO1	HGNC:6401	1.0	0.056	0.989051964001094	NA	2.8111543880000003	0.653794278	0.0	False	False
SBNO1	HGNC:22973	1.0	0.081	0.95998586612358	NA	3.709850014	0.595708606	0.018923352	False	False
IMPG2	HGNC:18362	2.7548e-13	0.72	0.101928864045935	NA	2.674887651	0.257028141	0.674625716	False	True
PRKCE	HGNC:9401	0.99988	0.2	0.991187896078345	NA	4.246542122	0.639540938	0.118822736	False	False
EMSY	HGNC:18071	1.0	0.153	0.967673062233205	NA	NA	0.465850656	NA	False	False
FBL	HGNC:3599	0.99319	0.246	0.740676658246701	NA	2.111667897	0.675630442	0.09192059	False	False
OLFM1	HGNC:17187	0.99679	0.223	0.954238780672307	NA	4.520196956	0.597115327	0.158839957	False	False
DNAJC12	HGNC:28908	2.0723e-06	1.341	0.113278494909375	NA	1.090974664	0.301405294	1.366099812	False	True
RAX2	HGNC:18286	0.0082874	1.807	0.213728904784541	NA	1.293979619	0.376362137	1.773160712	False	True
HECTD4	HGNC:26611	1.0	0.127	0.96677220870701	NA	3.838934567	NA	NA	False	False
USP45	HGNC:20080	1.363e-17	1.057	0.376827508117486	NA	0.1972002295	0.297082025	1.494151234	False	True
ZNF469	HGNC:23216	0.71866	0.367	0.652704227911448	NA	2.340014735	0.200372529	NA	False	True
SHE	HGNC:27004	0.9885	0.283	0.622266532482209	NA	0.9820404378	0.450697265	0.271865545	False	False
FOXJ2	HGNC:24818	0.99846	0.242	0.933085628233336	NA	5.313368054	0.418735781	0.219882809	False	False
GPATCH8	HGNC:29066	1.0	0.17	0.921411134105425	NA	1.4006529580000002	0.398396624	0.137071472	False	False
NDP	HGNC:7678	0.65042	0.876	NA	3.0	NA	NA	NA	False	True
QSER1	HGNC:26154	0.99999	0.208	0.969303026200943	NA	3.732459765	0.271667594	NA	False	False
SGIP1	HGNC:25412	0.99997	0.195	0.955895588023192	NA	0.7962645006999999	0.481631965	0.171244132	False	False
MTHFR	HGNC:7436	3.2068e-10	0.922	0.39164362109362	30.0	4.907948953	0.419815717	0.734122885	True	True
ADAMTS6	HGNC:222	0.99998	0.22	0.939248469188717	NA	2.802783482	0.516075725	0.14484108	False	False
MSX2	HGNC:7392	0.26173	0.819	0.986966316144261	1.0	3.693319629	0.456059118	0.224226074	False	True
ZFP57	HGNC:18791	0.00054557	1.34	0.32188116244741	NA	4.175169402	0.42007083	1.023375112	False	True
PAK5	HGNC:15916	0.99977	0.167	0.875760025518897	NA	NA	0.465071669	0.319004386	False	False
TRMT10A	HGNC:28403	3.8911e-10	1.184	0.14466383610113	30.0	0.5650122039	0.360951317	1.255528462	False	True
TRIM41	HGNC:19013	0.97384	0.317	0.988155088790621	NA	5.486815032000001	0.477508155	0.417570786	False	False
GABBR1	HGNC:4070	0.99991	0.224	0.890147358783166	NA	4.509656864	0.622593736	0.157192592	False	False
EPHA4	HGNC:3388	1.0	0.175	0.986902686868785	NA	2.950526014	0.573727501	0.114291246	False	False
SRD5A3	HGNC:25812	0.00024941	0.973	0.0938662818813775	NA	2.338674192	0.318139298	1.200590844	False	True
MTM1	HGNC:7448	0.99961	0.176	NA	3.0	NA	0.525698473	NA	False	True
RAB11A	HGNC:9760	0.99151	0.209	0.941685959384176	NA	1.833019285	0.676345132	0.062749041	False	False
ZC3H13	HGNC:20368	1.0	0.211	0.842583626979088	NA	1.165568605	0.49088018	NA	False	False
CEP120	HGNC:26690	4.0887e-15	0.795	0.552033232189915	NA	1.6926325219999998	0.3727464	0.746101069	True	True
MYH3	HGNC:7573	6.719699999999999e-21	0.63	0.622057015237173	NA	3.35407347	0.536770042	0.505430483	False	True
ERCC6L2	HGNC:26922	5.0596e-07	0.675	0.38180142348855	30.0	3.095379249	NA	NA	False	True
CTSK	HGNC:2536	3.0989e-05	0.94	0.123087692755033	NA	2.117011483	0.469130282	0.881536578	False	True
CELF5	HGNC:14058	0.99844	0.204	0.889757589796551	NA	3.761201029	0.510790453	0.075313822	False	False
PPP4R3A	HGNC:20219	0.99992	0.194	0.994535103719961	NA	NA	0.64075927	0.091883554	False	False
SCN8A	HGNC:10596	1.0	0.13	0.990448693331442	NA	3.162788758	0.661250173	NA	True	False
RASGEF1B	HGNC:24881	0.92073	0.349	0.854768503670355	NA	3.18742215	0.498786445	0.214698008	False	False
UBR3	HGNC:30467	1.0	0.13	0.914736262774608	NA	1.133953534	0.579029573	0.119871749	False	False
DDI2	HGNC:24578	0.99819	0.208	0.979029176415108	NA	2.885549959	0.605149828	0.074625689	False	False
PTPRF	HGNC:9670	1.0	0.187	0.955424259381253	NA	5.176953743	0.518793161	0.166162318	False	False
RBP4	HGNC:9922	0.51951	0.594	0.865888769611209	NA	1.988147232	0.501062379	0.282821214	False	True
ZZZ3	HGNC:24523	0.99998	0.177	0.95447909337401	NA	NA	0.367626108	0.095168998	False	False
NKX2-5	HGNC:2488	0.94531	0.326	0.991731169272921	3.0	5.099083897	0.438081613	0.299628519	False	True
RNASEH2B	HGNC:25671	3.2569e-09	1.247	0.108722303344558	NA	3.6001356230000003	0.318590037	1.295710466	True	True
TENT4A	HGNC:16705	0.99934	0.186	0.995010331326568	NA	NA	NA	0.057494967	False	False
DOP1A	HGNC:21194	0.99993	0.252	0.74901486848119	NA	NA	0.48498512	0.291104882	False	False
CNPY3	HGNC:11968	0.39757	0.567	0.400308043883037	NA	1.726885404	0.444882319	0.367890386	False	True
PAIP1	HGNC:16945	0.99884	0.198	0.895187106702897	NA	1.804193888	0.405396275	0.131370542	False	False
ANK3	HGNC:494	1.0	0.089	0.997901871937991	NA	1.962433128	0.450271951	0.063831586	False	False
UPF3B	HGNC:20439	0.98497	0.292	NA	3.0	NA	0.57614556	NA	False	True
RPS5	HGNC:10426	0.94764	0.322	0.881649991770832	NA	NA	0.786776354	0.0	False	False
CTSD	HGNC:2529	0.00091747	0.795	0.537281120687267	NA	6.282949815	0.520836149	0.729063696	False	True
MSL3	HGNC:7370	0.99665	0.178	NA	NA	NA	0.502267358	NA	False	True
GIGYF1	HGNC:9126	3.4196e-06	0.484	0.555990672738456	NA	2.52642552	NA	NA	False	True
UBE4A	HGNC:12499	0.10902	0.388	0.787843690864595	NA	2.90653916	0.471281191	0.229817568	False	True
IGF1R	HGNC:5465	0.96799	0.306	0.999150928807354	3.0	4.928946101	NA	NA	True	True
UNC80	HGNC:26582	0.052307	0.307	0.840627528597528	NA	3.191960519	0.557180411	NA	True	True
ZBTB43	HGNC:17908	0.98767	0.225	0.683348302827116	NA	3.575083567	0.507080021	0.046852212	False	False
FEZF1	HGNC:22788	0.95043	0.342	0.989071378840362	NA	2.819696538	0.547699884	0.412593308	False	True
THOC1	HGNC:19070	0.99955	0.23	0.982986048080391	NA	3.688970905	0.523580726	0.212173445	False	False
PRPF8	HGNC:17340	1.0	0.178	0.984762901132711	NA	1.031172459	0.749216558	0.172261481	False	True
SLC38A3	HGNC:18044	NA	NA	NA	NA	NA	NA	NA	False	True
USP15	HGNC:12613	0.99997	0.211	0.951849553533506	NA	1.88408747	0.547676561	0.086696453	False	False
PTPRQ	HGNC:9679	4.2188e-21	0.696	0.229532253332842	30.0	0.85666983	NA	NA	True	False
IGF2BP1	HGNC:28866	0.99933	0.226	0.984885546570946	NA	2.993135918	0.617829714	0.074651484	False	False
PITPNM3	HGNC:21043	0.99992	0.206	0.899608902617099	NA	5.1158701010000005	0.449760884	0.19261695	False	False
RNF31	HGNC:16031	1.0	0.19	0.722077213774217	NA	1.894069046	NA	0.169588937	False	False
RXRA	HGNC:10477	0.99852	0.157	0.941104414919405	NA	4.148398905	0.598098056	0.0	False	False
RAN	HGNC:9846	0.97576	0.262	0.98863580165282	NA	6.376776523999999	0.789743911	0.0	False	False
ZMYM3	HGNC:13054	1.0	0.106	NA	0.0	NA	0.545414363	NA	False	True
REXO1	HGNC:24616	0.9864	0.3	0.698710142108971	NA	4.845145927	0.370017154	0.314681355	False	False
PARN	HGNC:8609	0.00037303	0.519	0.874452912223813	NA	2.57867058	0.462804791	0.41689565	False	True
NOVA1	HGNC:7886	0.99621	0.182	0.919397717215525	NA	3.673861643	0.609770977	0.265682095	False	False
ALB	HGNC:399	0.64329	0.387	0.748204152334617	NA	1.4431447569999998	0.425225198	0.317043758	True	False
TDRD5	HGNC:20614	0.97247	0.307	0.635157627245429	NA	3.667377888	0.319176743	0.278304545	False	False
VLDLR	HGNC:12698	1.9617e-11	0.718	0.982297572627844	30.0	0.6640795655	0.372357812	0.555936782	False	True
SND1	HGNC:30646	0.98213	0.301	0.993808754392077	NA	2.452532724	0.564063027	0.232415033	False	False
TGFBR1	HGNC:11772	0.85379	0.383	0.917525403732705	2.0	2.315393607	0.62008028	0.191615106	False	True
ADGRL3	HGNC:20974	1.0	0.185	0.90088366037159	NA	NA	NA	NA	False	False
CTNNA1	HGNC:2509	0.96962	0.313	0.974771186690305	3.0	2.447315705	0.670478896	0.290511281	True	False
NONO	HGNC:7871	0.9935	0.244	NA	NA	NA	0.682892539	NA	True	True
FNIP1	HGNC:29418	0.99957	0.251	0.891866660279248	NA	2.109097446	0.445497726	0.152507763	False	False
CLIP2	HGNC:2586	0.99997	0.196	0.587615843951066	NA	1.62973005	0.396404846	0.230274495	False	False
UBA5	HGNC:23230	0.00025218	0.722	0.449040965513288	NA	2.094157009	0.51092694	0.558922836	False	True
BMPR1A	HGNC:1076	0.90333	0.355	0.934932693508249	3.0	2.427586515	NA	0.156447216	True	True
MGA	HGNC:14010	1.0	0.09	0.97618092859429	NA	1.322391035	0.365636677	NA	False	False
AR	HGNC:644	0.98837	0.291	NA	3.0	NA	0.467445514	NA	False	True
KDM5B	HGNC:18039	7.9102e-15	0.572	0.768098467557599	1.0	1.968648045	0.481442268	0.513390817	True	True
EMC10	HGNC:27609	9.4077e-11	1.605	0.173762766391966	NA	2.578158932	0.430305879	1.610285608	False	True
SUGP1	HGNC:18643	0.99568	0.271	0.803491897861303	NA	NA	0.460752993	0.255627952	False	False
ERN1	HGNC:3449	0.99027	0.293	0.905687211081266	NA	3.027635821	0.457685874	0.202778489	False	False
GLS	HGNC:4331	0.96154	0.323	0.94730868860543	NA	5.155798358999999	0.583508123	0.287143102	False	False
ZNF541	HGNC:25294	1.0	0.155	0.902776593646038	NA	3.409898509	0.27404762	0.178770261	False	False
HAX1	HGNC:16915	8.4813e-08	1.375	0.0922162730748538	NA	0.02373413265	0.312008953	1.342516339	False	True
COL27A1	HGNC:22986	0.5864	0.312	0.974910773780341	NA	5.829740687999999	0.305720266	0.277038744	False	True
COPA	HGNC:2230	1.0	0.105	0.91125847301663	NA	0.8221500699	0.652188762	0.055826157	False	False
DSPP	HGNC:3054	1.1191e-07	1.174	0.0971132553248892	0.0	2.024753058	NA	NA	True	True
DAW1	HGNC:26383	1.0715e-05	0.814	0.322215148365871	NA	2.319310357	0.481916671	0.664564227	False	True
NPC2	HGNC:14537	0.0017755	1.389	0.688618355160286	NA	3.894934866	0.455494622	1.270961744	True	True
CHMP6	HGNC:25675	0.98358	0.239	0.742719556243313	NA	3.03084891	0.399164947	0.087611923	False	False
